id,Delivery_person_Age,time_for_pickup,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken
4278,33.0,15,4.4,26.469003,80.316344,80.376344,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33
18784,23.0,15,4.5,22.75004,75.902847,75.932847,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,29
16710,27.0,10,4.7,26.483672,80.320708,80.360708,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,27
27719,32.0,5,4.8,18.53408,73.89852,73.92852,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,27
18277,31.0,15,4.9,23.218998,77.373573,77.383573,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,28
30078,29.0,5,4.7,10.994136,76.963303,77.093303,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,33
22198,39.0,5,4.9,25.451646,81.832796,81.922796,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34
23757,21.0,5,4.9,11.008638,76.984311,76.994311,Sunny,High,2,Buffet,motorcycle,1.0,No,Urban,18
34147,36.0,15,4.9,13.064181,80.236442,80.256442,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,33
23935,27.0,15,4.6,30.89286,75.822199,75.832199,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,10
32861,30.0,10,4.7,19.131141,72.813074,72.843074,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,19
40610,27.0,5,4.6,13.049645,80.242268,80.372268,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Urban,28
25713,37.0,10,5.0,13.026279,80.174568,80.194568,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,34
24937,33.0,10,4.6,9.985697,76.281128,76.391128,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,24
5870,36.0,10,4.8,26.88842,75.800689,75.820689,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,20
37322,29.0,5,4.8,0.0,0.0,0.04,Cloudy,Medium,2,Meal,scooter,0.0,No,Urban,10
31592,30.0,10,5.0,10.96185,76.971082,77.051082,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,38
36376,30.0,5,4.0,19.874449,75.360232,75.420232,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,32
35096,28.0,15,4.9,12.972161,77.596014,77.706014,Sunny,Jam,1,Snack,motorcycle,0.0,No,Urban,11
4698,38.0,10,4.6,21.15276,72.778059,72.798059,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,21
11137,34.0,15,4.4,30.885915,75.788259,75.838259,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,34
38574,21.0,5,4.9,15.561295,73.749478,73.809478,Sunny,Medium,1,Meal,motorcycle,1.0,No,Urban,10
35637,24.0,15,4.1,23.354422,85.3329,85.4129,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,43
29143,36.0,10,4.9,12.299524,76.64262,76.71262,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,23
35446,35.0,10,4.9,23.351489,85.324253,85.354253,Stormy,Medium,1,Snack,motorcycle,0.0,No,Urban,29
28752,33.0,15,4.1,26.902908,75.792934,75.812934,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22
20500,33.0,15,4.9,11.022169,76.999594,77.109594,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,27
13309,37.0,10,4.7,0.0,0.0,0.11,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,17
12698,33.0,5,4.7,0.0,0.0,0.08,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,28
31865,25.0,15,4.7,17.424114,78.347554,78.407554,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,15
11599,33.0,15,5.0,18.636215,73.751081,73.771081,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,17
29865,21.0,10,4.5,22.32,73.17,73.25,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,40
42730,33.0,15,4.6,26.88842,75.800689,75.940689,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,41
28980,32.0,5,4.9,21.17106,72.789292,72.799292,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,25
2748,24.0,10,4.8,27.165108,78.015053,78.145053,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,47
19449,35.0,10,4.8,22.311844,73.165081,73.175081,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,25
27669,36.0,10,5.0,26.891191,75.802083,75.842083,Cloudy,High,2,Drinks,scooter,2.0,No,Metropolitian,38
7669,37.0,10,4.5,22.527893,88.368628,88.458628,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,40
27174,29.0,15,5.0,26.47775,80.351569,80.441569,Sunny,Medium,1,Snack,scooter,0.0,No,Metropolitian,19
17390,37.0,15,4.7,12.337978,76.616792,76.706792,Cloudy,Jam,1,Buffet,scooter,2.0,No,Metropolitian,49
10232,36.0,10,4.6,10.994136,76.963303,76.993303,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,31
29352,22.0,10,4.8,21.149569,72.772697,72.822697,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Urban,23
9668,38.0,15,4.5,18.55144,73.804855,73.864855,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30
11454,32.0,5,3.7,22.728163,75.884212,75.994212,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,37
12367,24.0,10,4.7,19.12663,72.829976,72.899976,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Urban,21
28337,25.0,5,4.2,0.0,0.0,0.05,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25
39662,37.0,10,4.8,21.17106,72.789292,72.849292,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,16
16518,34.0,15,4.8,12.316967,76.603067,76.623067,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,28
32739,35.0,5,4.8,9.988483,76.295211,76.365211,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,28
11169,27.0,10,4.7,22.744648,75.894377,75.984377,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,13
3351,34.0,10,4.6,13.026286,80.275235,80.345235,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,34
435,34.0,15,4.4,12.949934,77.699386,77.749386,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,31
35902,39.0,15,4.9,18.536562,73.896485,73.966485,Cloudy,Jam,2,Snack,scooter,2.0,No,Metropolitian,38
29339,37.0,10,4.7,13.066762,80.251865,80.301865,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20
11074,29.0,5,4.6,13.027018,80.254791,80.364791,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Urban,25
2594,22.0,10,4.9,17.483216,78.552111,78.642111,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16
3422,37.0,15,4.8,12.972793,80.249982,80.309982,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29
11518,28.0,5,4.9,11.021278,76.995017,77.125017,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35
41884,32.0,5,5.0,12.316967,76.603067,76.643067,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,31
26659,26.0,10,4.8,19.874733,75.353942,75.483942,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,24
8797,33.0,5,4.8,17.433809,78.386744,78.396744,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Metropolitian,34
32636,29.0,5,4.7,22.761593,75.886362,76.016362,Windy,Low,2,Drinks,motorcycle,0.0,No,Urban,11
16700,22.0,15,4.6,21.160437,72.774209,72.824209,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,29
34210,33.0,10,5.0,12.323194,76.630583,76.690583,Stormy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,22
146,36.0,5,4.0,22.310237,73.158921,73.248921,Sunny,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,44
10495,30.0,15,5.0,17.455894,78.375467,78.455467,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,43
11114,39.0,5,4.9,26.846156,75.8023,75.9323,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Urban,23
37736,21.0,15,4.1,30.893081,75.821495,75.841495,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,18
13481,23.0,10,4.6,26.482419,80.320939,80.450939,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,13
23859,39.0,5,4.9,17.440827,78.393391,78.463391,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,42
43154,34.0,10,4.7,23.359194,85.325447,85.365447,Sandstorms,High,2,Meal,scooter,1.0,No,Metropolitian,33
24066,24.0,5,4.5,21.186884,72.793616,72.803616,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,15
5359,27.0,10,4.7,21.160437,72.774209,72.824209,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,10
42390,39.0,15,5.0,26.891191,75.802083,75.822083,Cloudy,High,0,Meal,motorcycle,1.0,No,Urban,33
25134,31.0,10,4.1,22.569358,88.433452,88.513452,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,41
27662,37.0,10,4.3,12.326356,76.619103,76.729103,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39
17386,34.0,5,4.5,19.875522,75.367127,75.437127,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18
37659,27.0,10,4.7,22.310526,73.170937,73.210937,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,24
43254,23.0,10,4.6,17.450851,78.379347,78.489347,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27
7799,22.0,15,4.6,22.744648,75.894377,75.974377,Stormy,Low,2,Meal,scooter,0.0,No,Urban,15
31763,31.0,10,4.6,22.553227,88.353273,88.393273,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,17
31119,28.0,10,4.7,25.45235,81.841889,81.911889,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31
3868,21.0,5,4.7,0.0,0.0,0.09,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Urban,26
4649,39.0,15,4.2,0.0,0.0,0.04,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,35
9544,31.0,5,4.3,22.32,73.17,73.23,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,31
27880,27.0,15,4.7,26.956431,75.776649,75.856649,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,36
3111,21.0,10,5.0,18.520016,73.830547,73.870547,Cloudy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,25
11862,34.0,15,4.9,12.316967,76.603067,76.653067,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,11
7952,29.0,5,4.9,30.346994,78.062543,78.072543,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,19
5970,35.0,5,4.8,23.355164,85.324097,85.344097,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27
14994,27.0,15,4.5,23.359033,85.325347,85.345347,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22
17956,39.0,10,4.3,19.12663,72.829976,72.859976,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20
23587,26.0,10,4.6,18.55144,73.804855,73.864855,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,15
35781,30.0,5,4.3,12.972793,80.249982,80.259982,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23
76,25.0,5,4.8,15.5696,73.742294,73.782294,Windy,High,1,Snack,scooter,1.0,No,Urban,19
6628,39.0,10,4.7,23.354422,85.3329,85.3829,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27
38688,35.0,15,4.7,21.186884,72.793616,72.833616,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,16
26413,23.0,10,4.7,26.90519,75.810753,75.900753,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,21
14147,21.0,10,4.7,15.49395,73.827423,73.847423,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,13
10687,36.0,15,4.6,19.003517,72.82765,72.93765,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23
27362,34.0,15,4.7,12.906229,77.596791,77.656791,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,14
27131,27.0,10,4.9,22.310526,73.170937,73.220937,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,15
3005,27.0,15,4.6,19.055831,72.833984,72.903984,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,18
10543,35.0,15,4.3,0.0,0.0,0.01,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,43
9276,25.0,15,4.7,9.959778,76.296106,76.356106,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,23
2345,24.0,15,4.8,21.160522,72.771477,72.811477,Windy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,25
6088,29.0,10,4.6,22.31279,73.170283,73.210283,Windy,High,1,Buffet,scooter,0.0,No,Urban,28
10269,37.0,10,4.9,23.234631,77.401663,77.431663,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27
16271,38.0,15,4.6,23.359194,85.325447,85.365447,Cloudy,High,0,Meal,motorcycle,0.0,No,Urban,31
15803,32.0,5,4.6,13.026286,80.275235,80.315235,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,27
31392,23.0,10,4.6,17.422819,78.449578,78.469578,Fog,Low,1,Meal,motorcycle,1.0,No,Urban,18
23973,39.0,10,5.0,22.725835,75.887648,75.937648,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28
10658,28.0,15,4.6,11.025083,77.015393,77.105393,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,25
988,27.0,10,4.8,27.163303,78.057044,78.197044,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,18
15179,39.0,10,4.6,30.346994,78.062543,78.082543,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,21
27171,22.0,10,4.7,0.0,0.0,0.03,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,22
40284,22.0,5,4.8,17.411028,78.329645,78.339645,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,10
18428,30.0,15,4.2,13.066762,80.251865,80.311865,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,34
6717,24.0,15,4.8,19.22384,72.841347,72.931347,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,18
14816,33.0,10,4.7,9.959778,76.296106,76.386106,Fog,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,42
33079,33.0,15,4.6,27.159795,78.04299,78.17299,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,53
22146,33.0,10,4.2,19.091458,72.827808,72.917808,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,35
15084,33.0,10,4.6,18.533811,73.899315,73.929315,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29
42003,30.0,5,5.0,0.0,0.0,0.02,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,25
9727,37.0,15,4.6,12.311072,76.654878,76.744878,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28
30903,38.0,15,4.9,21.160437,72.774209,72.814209,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31
9226,22.0,10,4.6,0.0,0.0,0.03,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,24
2270,31.0,5,4.9,13.02978,80.208812,80.318812,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,54
696,31.0,5,4.8,12.304569,76.643622,76.683622,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,26
41886,21.0,10,4.5,26.913726,75.75282,75.80282,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,27
11896,36.0,15,4.6,17.455894,78.375467,78.465467,Stormy,Low,2,Buffet,motorcycle,1.0,No,Urban,26
27373,38.0,5,4.3,0.0,0.0,0.04,Windy,High,2,Meal,motorcycle,1.0,No,Metropolitian,31
32690,37.0,15,5.0,18.569156,73.774723,73.854723,Fog,Jam,2,Drinks,electric_scooter,0.0,No,Urban,41
31048,28.0,15,4.5,21.175975,72.795503,72.805503,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,17
34915,36.0,5,4.6,12.98041,77.640489,77.710489,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,44
29043,22.0,10,4.6,26.910262,75.783013,75.923013,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33
22728,37.0,15,4.9,21.170798,72.790489,72.820489,Windy,Jam,0,Snack,motorcycle,1.0,Yes,Semi-Urban,46
34497,26.0,5,4.0,22.745536,75.893106,75.943106,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28
5516,26.0,15,4.8,22.308096,73.167753,73.207753,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,20
40605,39.0,5,3.9,13.005801,80.250744,80.340744,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,38
33903,34.0,5,4.3,12.972793,80.249982,80.289982,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Urban,32
9176,28.0,5,4.6,17.429585,78.392621,78.402621,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,25
28146,36.0,5,4.8,21.157729,72.768726,72.808726,Sunny,High,2,Buffet,scooter,1.0,No,Metropolitian,23
24913,26.0,10,5.0,13.086438,80.220672,80.260672,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,15
15208,28.0,15,4.8,22.732225,75.874765,76.004765,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,26
9691,26.0,15,4.6,12.337978,76.616792,76.666792,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25
6173,31.0,5,4.5,12.299524,76.64262,76.72262,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,38
16287,26.0,15,4.8,23.416792,85.316842,85.356842,Windy,High,1,Meal,scooter,0.0,No,Metropolitian,17
9991,30.0,5,4.4,22.514585,88.39331,88.50331,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34
2667,26.0,10,4.9,10.027364,76.308258,76.418258,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,24
42015,28.0,10,4.9,22.515082,88.36783,88.44783,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,20
31661,35.0,10,4.9,23.369746,85.33982,85.42982,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,26
27941,23.0,15,4.7,22.311844,73.165081,73.215081,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,25
31207,27.0,5,4.6,13.02978,80.208812,80.298812,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,41
15391,35.0,10,4.9,12.933298,77.614293,77.744293,Cloudy,Jam,1,Snack,scooter,2.0,No,Metropolitian,37
23204,29.0,10,4.6,13.005801,80.250744,80.340744,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30
37166,39.0,10,4.7,26.956431,75.776649,75.856649,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Semi-Urban,48
13742,36.0,5,4.9,22.311844,73.165081,73.175081,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,23
39324,29.0,15,5.0,26.921411,75.793604,75.823604,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,12
42412,29.0,15,4.5,18.51421,73.838429,73.898429,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,12
15428,25.0,15,5.0,21.173343,72.792731,72.922731,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28
42268,35.0,15,4.6,0.0,0.0,0.04,Cloudy,High,0,Snack,motorcycle,0.0,No,Urban,26
39480,28.0,10,4.5,13.045479,80.23311,80.36311,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,25
17797,31.0,10,4.3,13.022394,80.242439,80.372439,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,51
13127,27.0,10,4.7,12.310972,76.659264,76.719264,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24
35567,30.0,15,3.8,-15.157944,73.950889,74.040889,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,36
6417,24.0,15,4.6,30.893081,75.821495,75.881495,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,16
20016,23.0,5,4.5,12.337978,76.616792,76.676792,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,26
32382,32.0,15,4.4,18.593481,73.785901,73.865901,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,52
4684,28.0,15,4.5,23.39925,85.390464,85.400464,Fog,High,2,Buffet,scooter,1.0,No,Metropolitian,28
40636,23.0,5,4.6,22.311603,73.165012,73.275012,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Urban,27
36137,23.0,15,4.7,0.0,0.0,0.03,Fog,Jam,1,Meal,motorcycle,1.0,No,Urban,30
20007,23.0,5,4.8,0.0,0.0,0.03,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Urban,27
31775,28.0,15,4.6,12.304569,76.643622,76.773622,Cloudy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,40
22358,27.0,5,5.0,18.569156,73.774723,73.864723,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39
20896,27.0,5,4.0,22.32,73.17,73.18,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,18
16564,20.0,10,4.7,22.761593,75.886362,75.946362,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,32
23773,37.0,15,4.3,12.972793,80.249982,80.329982,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,34
36130,37.0,10,4.6,12.933284,77.615428,77.625428,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,27
21406,23.0,15,4.6,13.045479,80.23311,80.25311,Sunny,High,1,Meal,scooter,1.0,No,Urban,15
27271,26.0,5,4.6,15.303897,73.914336,73.954336,Windy,High,0,Meal,motorcycle,0.0,No,Urban,17
39518,29.0,15,4.3,26.911378,75.789034,75.919034,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,35
36477,21.0,5,4.9,13.022394,80.242439,80.262439,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,14
34871,36.0,15,4.8,0.0,0.0,0.08,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,35
13781,24.0,15,4.8,11.022477,76.995667,77.035667,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,23
16853,39.0,10,4.2,26.892312,75.806896,75.886896,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,38
31739,30.0,15,4.6,30.893081,75.821495,75.961495,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23
21539,31.0,5,4.9,18.55144,73.804855,73.884855,Stormy,Low,2,Snack,motorcycle,0.0,No,Urban,19
18550,22.0,10,4.8,21.186608,72.794136,72.814136,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,11
43590,21.0,15,4.6,23.359033,85.325347,85.375347,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,30
1027,33.0,10,4.9,23.357804,85.325146,85.435146,Sunny,Medium,1,Buffet,scooter,1.0,No,Urban,15
26450,38.0,10,4.7,22.311358,73.164798,73.214798,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,39
25047,33.0,15,4.6,11.003008,76.97544,76.99544,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Urban,23
38619,23.0,5,4.6,21.149834,72.778666,72.808666,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Urban,20
38403,32.0,5,4.1,17.426228,78.407495,78.497495,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,41
253,30.0,10,4.7,11.003681,76.975525,77.105525,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,29
15270,37.0,10,5.0,12.978453,77.643685,77.733685,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20
1795,37.0,10,4.9,27.163303,78.057044,78.107044,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,27
31479,39.0,10,4.0,22.547186,88.35068,88.40068,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31
31873,31.0,15,4.8,18.55144,73.804855,73.894855,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,30
333,32.0,15,4.6,0.0,0.0,0.03,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,32
35047,24.0,15,4.6,21.160437,72.774209,72.824209,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,31
43390,32.0,15,4.4,18.516216,73.842527,73.902527,Windy,Jam,0,Drinks,motorcycle,1.0,No,Semi-Urban,48
32387,31.0,5,4.5,22.745536,75.893106,75.963106,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,19
38451,33.0,15,4.7,17.430448,78.418213,78.448213,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,21
39911,25.0,5,5.0,23.355164,85.324097,85.404097,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Urban,37
7092,37.0,15,3.9,26.911378,75.789034,75.919034,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,37
20999,21.0,10,4.9,22.751857,75.866699,75.996699,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Urban,15
6174,22.0,5,4.6,11.022169,76.999594,77.129594,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,23
32974,38.0,5,4.9,22.310526,73.170937,73.210937,Sunny,High,0,Meal,motorcycle,0.0,No,Metropolitian,29
12349,38.0,15,4.8,0.0,0.0,0.05,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Urban,32
34392,22.0,5,4.6,22.310526,73.170937,73.230937,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24
7167,35.0,15,5.0,26.474133,80.3481,80.3681,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,27
34185,28.0,15,4.7,17.438263,78.397865,78.487865,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,24
33052,23.0,15,4.7,17.440827,78.393391,78.423391,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,20
37984,30.0,5,4.6,19.207222,72.972281,72.982281,Sunny,High,2,Meal,electric_scooter,1.0,No,Metropolitian,18
20118,35.0,5,4.6,26.902908,75.792934,75.832934,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,29
26053,29.54,5,4.63,23.374878,85.335739,85.415739,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,11
20523,30.0,10,4.6,13.005801,80.250744,80.380744,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,20
4447,28.0,15,4.6,17.429585,78.392621,78.482621,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,26
32678,24.0,5,5.0,18.56245,73.916619,73.986619,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Urban,16
